"time","anomaly"
1712,1.56495677719385
1713,1.61994711183698
1714,1.64393942354669
1715,1.65487581820077
1716,1.66031325021036
1717,1.66343459901902
1718,1.66558044722138
1719,1.66731542873618
1720,1.66887735916947
1721,1.67036640300054
1722,1.67182474805335
1723,1.6732701632266
1724,1.67471013252238
1725,1.67614780809365
1726,1.67758451758148
1727,1.679020820169
1728,1.68045695137601
1729,1.68189301040004
1730,1.68332903902165
1731,1.6847650548382
1732,1.68620106526144
1733,1.68763707341311
1734,1.68907308060802
1735,1.69050908739995
1736,1.69194509402216
1737,1.69338110057288
1738,1.69481710709349
1739,1.69625311360143
1740,1.69768912010402
1741,1.69912512660436
1742,1.70056113310375
1743,1.70199713960275
1744,1.70343314610157
1745,1.70486915260033
1746,1.70630515909905
1747,1.70774116559777
1748,1.70917717209647
1749,1.71061317859518
1750,1.71204918509389
1751,1.71348519159259
1752,1.71492119809129
1753,1.71635720459
1754,1.7177932110887
1755,1.71922921758741
1756,1.72066522408611
1757,1.72210123058481
1758,1.72353723708352
1759,1.72497324358222
1760,1.72640925008093
1761,1.72784525657963
1762,1.72928126307833
1763,1.73071726957704
1764,1.73215327607574
1765,1.73358928257445
1766,1.73502528907315
1767,1.73646129557185
1768,1.73789730207056
1769,1.73933330856926
1770,1.74076931506797
1771,1.74220532156667
1772,1.74364132806537
1773,1.74507733456408
1774,1.74651334106278
1775,1.74794934756149
1776,1.74938535406019
1777,1.75082136055889
1778,1.7522573670576
1779,1.7536933735563
1780,1.75512938005501
1781,1.75656538655371
1782,1.75800139305242
1783,1.75943739955112
1784,1.76087340604982
1785,1.76230941254853
1786,1.76374541904723
1787,1.76518142554594
1788,1.76661743204464
1789,1.76805343854334
1790,1.76948944504205
1791,1.77092545154075
1792,1.77236145803946
1793,1.77379746453816
1794,1.77523347103686
1795,1.77666947753557
1796,1.77810548403427
1797,1.77954149053298
1798,1.78097749703168
1799,1.78241350353038
1800,1.78384951002909
1801,1.78528551652779
1802,1.7867215230265
1803,1.7881575295252
1804,1.7895935360239
1805,1.79102954252261
1806,1.79246554902131
1807,1.79390155552002
1808,1.79533756201872
1809,1.79677356851742
1810,1.79820957501613
1811,1.79964558151483
1812,1.80108158801354
1813,1.80251759451224
1814,1.80395360101095
1815,1.80538960750965
1816,1.80682561400835
1817,1.80826162050706
1818,1.80969762700576
1819,1.81113363350447
1820,1.81256964000317
1821,1.81400564650187
1822,1.81544165300058
1823,1.81687765949928
1824,1.81831366599799
1825,1.81974967249669
1826,1.82118567899539
1827,1.8226216854941
1828,1.8240576919928
1829,1.82549369849151
1830,1.82692970499021
1831,1.82836571148891
1832,1.82980171798762
1833,1.83123772448632
1834,1.83267373098503
1835,1.83410973748373
1836,1.83554574398243
1837,1.83698175048114
1838,1.83841775697984
1839,1.83985376347855
1840,1.84128976997725
1841,1.84272577647595
1842,1.84416178297466
1843,1.84559778947336
1844,1.84703379597207
1845,1.84846980247077
1846,1.84990580896948
1847,1.85134181546818
1848,1.85277782196688
1849,1.85421382846559
1850,1.85564983496429
1851,1.857085841463
1852,1.8585218479617
1853,1.8599578544604
1854,1.86139386095911
1855,1.86282986745781
1856,1.86426587395652
1857,1.86570188045522
1858,1.86713788695392
1859,1.86857389345263
1860,1.87000989995133
1861,1.87144590645004
1862,1.87288191294874
1863,1.87431791944744
1864,1.87575392594615
1865,1.87718993244485
1866,1.87862593894356
1867,1.88006194544226
1868,1.88149795194096
1869,1.88293395843967
1870,1.88436996493837
1871,1.88580597143708
1872,1.88724197793578
1873,1.88867798443448
1874,1.89011399093319
1875,1.89154999743189
1876,1.8929860039306
1877,1.8944220104293
1878,1.895858016928
1879,1.89729402342671
1880,1.89873002992541
1881,1.90016603642412
1882,1.90160204292282
1883,1.90303804942153
1884,1.90447405592023
1885,1.90591006241893
1886,1.90734606891764
1887,1.90878207541634
1888,1.91021808191505
1889,1.91165408841375
1890,1.91309009491245
1891,1.91452610141116
1892,1.91596210790986
1893,1.91739811440857
1894,1.91883412090727
1895,1.92027012740597
1896,1.92170613390468
1897,1.92314214040338
1898,1.92457814690209
1899,1.92601415340079
1900,1.92745015989949
1901,1.9288861663982
1902,1.9303221728969
1903,1.93175817939561
1904,1.93319418589431
1905,1.93463019239301
1906,1.93606619889172
1907,1.93750220539042
1908,1.93893821188913
1909,1.94037421838783
1910,1.94181022488653
1911,1.94324623138524
