"time","anomaly"
1712,0.112150978441277
1713,0.121707650126316
1714,0.12794717167373
1715,0.131632348097819
1716,0.13377182274818
1717,0.135010014341509
1718,0.135726181731328
1719,0.136140366350228
1720,0.136379898930928
1721,0.1365184256608
1722,0.136598538526277
1723,0.13664486944293
1724,0.136671663563612
1725,0.136687159153851
1726,0.136696120571898
1727,0.136701303143983
1728,0.136704300331846
1729,0.136706033667137
1730,0.136707036090531
1731,0.136707615812564
1732,0.136707951077721
1733,0.136708144968447
1734,0.136708257099435
1735,0.136708321947088
1736,0.136708359449817
1737,0.136708381138416
1738,0.136708393681378
1739,0.13670840093523
1740,0.136708405130282
1741,0.136708407556367
1742,0.136708408959421
1743,0.136708409770836
1744,0.136708410240095
1745,0.136708410511476
1746,0.136708410668422
1747,0.136708410759187
1748,0.136708410811678
1749,0.136708410842034
1750,0.13670841085959
1751,0.136708410869743
1752,0.136708410875615
1753,0.136708410879011
1754,0.136708410880974
1755,0.13670841088211
1756,0.136708410882767
1757,0.136708410883147
1758,0.136708410883366
1759,0.136708410883493
1760,0.136708410883567
1761,0.136708410883609
1762,0.136708410883634
1763,0.136708410883648
1764,0.136708410883656
1765,0.136708410883661
1766,0.136708410883664
1767,0.136708410883666
1768,0.136708410883666
1769,0.136708410883667
1770,0.136708410883667
1771,0.136708410883667
1772,0.136708410883668
1773,0.136708410883668
1774,0.136708410883668
1775,0.136708410883668
1776,0.136708410883668
1777,0.136708410883668
1778,0.136708410883668
1779,0.136708410883668
1780,0.136708410883668
1781,0.136708410883668
1782,0.136708410883668
1783,0.136708410883668
1784,0.136708410883668
1785,0.136708410883668
1786,0.136708410883668
1787,0.136708410883668
1788,0.136708410883668
1789,0.136708410883668
1790,0.136708410883668
1791,0.136708410883668
1792,0.136708410883668
1793,0.136708410883668
1794,0.136708410883668
1795,0.136708410883668
1796,0.136708410883668
1797,0.136708410883668
1798,0.136708410883668
1799,0.136708410883668
1800,0.136708410883668
1801,0.136708410883668
1802,0.136708410883668
1803,0.136708410883668
1804,0.136708410883668
1805,0.136708410883668
1806,0.136708410883668
1807,0.136708410883668
1808,0.136708410883668
1809,0.136708410883668
1810,0.136708410883668
1811,0.136708410883668
1812,0.136708410883668
1813,0.136708410883668
1814,0.136708410883668
1815,0.136708410883668
1816,0.136708410883668
1817,0.136708410883668
1818,0.136708410883668
1819,0.136708410883668
1820,0.136708410883668
1821,0.136708410883668
1822,0.136708410883668
1823,0.136708410883668
1824,0.136708410883668
1825,0.136708410883668
1826,0.136708410883668
1827,0.136708410883668
1828,0.136708410883668
1829,0.136708410883668
1830,0.136708410883668
1831,0.136708410883668
1832,0.136708410883668
1833,0.136708410883668
1834,0.136708410883668
1835,0.136708410883668
1836,0.136708410883668
1837,0.136708410883668
1838,0.136708410883668
1839,0.136708410883668
1840,0.136708410883668
1841,0.136708410883668
1842,0.136708410883668
1843,0.136708410883668
1844,0.136708410883668
1845,0.136708410883668
1846,0.136708410883668
1847,0.136708410883668
1848,0.136708410883668
1849,0.136708410883668
1850,0.136708410883668
1851,0.136708410883668
1852,0.136708410883668
1853,0.136708410883668
1854,0.136708410883668
1855,0.136708410883668
1856,0.136708410883668
1857,0.136708410883668
1858,0.136708410883668
1859,0.136708410883668
1860,0.136708410883668
1861,0.136708410883668
1862,0.136708410883668
1863,0.136708410883668
1864,0.136708410883668
1865,0.136708410883668
1866,0.136708410883668
1867,0.136708410883668
1868,0.136708410883668
1869,0.136708410883668
1870,0.136708410883668
1871,0.136708410883668
1872,0.136708410883668
1873,0.136708410883668
1874,0.136708410883668
1875,0.136708410883668
1876,0.136708410883668
1877,0.136708410883668
1878,0.136708410883668
1879,0.136708410883668
1880,0.136708410883668
1881,0.136708410883668
1882,0.136708410883668
1883,0.136708410883668
1884,0.136708410883668
1885,0.136708410883668
1886,0.136708410883668
1887,0.136708410883668
1888,0.136708410883668
1889,0.136708410883668
1890,0.136708410883668
1891,0.136708410883668
1892,0.136708410883668
1893,0.136708410883668
1894,0.136708410883668
1895,0.136708410883668
1896,0.136708410883668
1897,0.136708410883668
1898,0.136708410883668
1899,0.136708410883668
1900,0.136708410883668
1901,0.136708410883668
1902,0.136708410883668
1903,0.136708410883668
1904,0.136708410883668
1905,0.136708410883668
1906,0.136708410883668
1907,0.136708410883668
1908,0.136708410883668
1909,0.136708410883668
1910,0.136708410883668
1911,0.136708410883668
1912,0.136708410883668
1913,0.136708410883668
1914,0.136708410883668
1915,0.136708410883668
1916,0.136708410883668
1917,0.136708410883668
1918,0.136708410883668
1919,0.136708410883668
1920,0.136708410883668
1921,0.136708410883668
1922,0.136708410883668
1923,0.136708410883668
1924,0.136708410883668
1925,0.136708410883668
1926,0.136708410883668
1927,0.136708410883668
1928,0.136708410883668
1929,0.136708410883668
1930,0.136708410883668
1931,0.136708410883668
1932,0.136708410883668
1933,0.136708410883668
1934,0.136708410883668
1935,0.136708410883668
1936,0.136708410883668
1937,0.136708410883668
1938,0.136708410883668
1939,0.136708410883668
1940,0.136708410883668
1941,0.136708410883668
1942,0.136708410883668
1943,0.136708410883668
1944,0.136708410883668
1945,0.136708410883668
1946,0.136708410883668
1947,0.136708410883668
1948,0.136708410883668
1949,0.136708410883668
1950,0.136708410883668
1951,0.136708410883668
1952,0.136708410883668
1953,0.136708410883668
1954,0.136708410883668
1955,0.136708410883668
1956,0.136708410883668
1957,0.136708410883668
1958,0.136708410883668
1959,0.136708410883668
1960,0.136708410883668
1961,0.136708410883668
1962,0.136708410883668
1963,0.136708410883668
1964,0.136708410883668
1965,0.136708410883668
1966,0.136708410883668
1967,0.136708410883668
1968,0.136708410883668
1969,0.136708410883668
1970,0.136708410883668
1971,0.136708410883668
1972,0.136708410883668
1973,0.136708410883668
1974,0.136708410883668
1975,0.136708410883668
1976,0.136708410883668
1977,0.136708410883668
1978,0.136708410883668
1979,0.136708410883668
1980,0.136708410883668
1981,0.136708410883668
1982,0.136708410883668
1983,0.136708410883668
1984,0.136708410883668
1985,0.136708410883668
1986,0.136708410883668
1987,0.136708410883668
1988,0.136708410883668
1989,0.136708410883668
1990,0.136708410883668
1991,0.136708410883668
1992,0.136708410883668
1993,0.136708410883668
1994,0.136708410883668
1995,0.136708410883668
1996,0.136708410883668
1997,0.136708410883668
1998,0.136708410883668
1999,0.136708410883668
2000,0.136708410883668
2001,0.136708410883668
2002,0.136708410883668
2003,0.136708410883668
2004,0.136708410883668
2005,0.136708410883668
2006,0.136708410883668
2007,0.136708410883668
2008,0.136708410883668
2009,0.136708410883668
2010,0.136708410883668
2011,0.136708410883668
