"time","anomaly"
1712,0.217030739250505
1713,0.22797250537469
1714,0.237839868942063
1715,0.246738328538591
1716,0.254763023549614
1717,0.261999751358668
1718,0.268525884664717
1719,0.274411198725452
1720,0.279718617371249
1721,0.284504885765943
1722,0.288821177107347
1723,0.29271363975414
1724,0.296223890628853
1725,0.29938946017223
1726,0.302244193606285
1727,0.304818612796207
1728,0.307140242580054
1729,0.309233905055202
1730,0.311121984968004
1731,0.312824669044087
1732,0.314360161818143
1733,0.315744880270787
1734,0.316993629353487
1735,0.3181197602782
1736,0.319135313264116
1737,0.320051146267694
1738,0.320877051072342
1739,0.321621857978925
1740,0.322293530216417
1741,0.322899249082112
1742,0.323445490721678
1743,0.323938095369965
1744,0.32438232979286
1745,0.324782943597807
1746,0.325144220015037
1747,0.32547002169245
1748,0.325763831993769
1749,0.326028792241506
1750,0.326267735302951
1751,0.326483215878245
1752,0.326677537814394
1753,0.326852778737233
1754,0.327010812264719
1755,0.327153328039033
1756,0.327281849791671
1757,0.327397751634682
1758,0.327502272752219
1759,0.327596530649481
1760,0.327681533100715
1761,0.327758188924
1762,0.327827317698032
1763,0.327889658524787
1764,0.327945877931755
1765,0.327996576998231
1766,0.328042297781857
1767,0.32808352911412
1768,0.328120711826782
1769,0.328154243465102
1770,0.328184482538261
1771,0.328211752352422
1772,0.328236344467414
1773,0.328258521813992
1774,0.328278521505007
1775,0.328296557370538
1776,0.32831282224409
1777,0.328327490024308
1778,0.328340717534246
1779,0.328352646198062
1780,0.328363403553082
1781,0.328373104613386
1782,0.328381853099501
1783,0.328389742547345
1784,0.328396857308285
1785,0.328403273450988
1786,0.328409059574731
1787,0.328414277542832
1788,0.328418983144081
1789,0.32842322668921
1790,0.328427053548797
1791,0.328430504638359
1792,0.328433616855805
1793,0.328436423475933
1794,0.328438954506196
1795,0.328441237007534
1796,0.328443295383694
1797,0.328445151642153
1798,0.328446825629413
1799,0.328448335243191
1800,0.328449696623779
1801,0.328450924326607
1802,0.328452031477868
1803,0.328453029914855
1804,0.328453930312529
1805,0.328454742297641
1806,0.328455474551669
1807,0.32845613490363
1808,0.328456730413788
1809,0.328457267449142
1810,0.328457751751496
1811,0.32845818849885
1812,0.328458582360761
1813,0.328458937548273
1814,0.328459257858931
1815,0.328459546717392
1816,0.328459807212034
1817,0.32846004212798
1818,0.328460253976874
1819,0.328460445023733
1820,0.328460617311168
1821,0.328460772681219
1822,0.328460912795051
1823,0.328461039150715
1824,0.328461153099163
1825,0.328461255858696
1826,0.328461348527983
1827,0.328461432097814
1828,0.32846150746169
1829,0.328461575425376
1830,0.328461636715519
1831,0.328461691987411
1832,0.328461741832002
1833,0.328461786782214
1834,0.328461827318638
1835,0.328461863874679
1836,0.328461896841179
1837,0.328461926570607
1838,0.328461953380819
1839,0.328461977558462
1840,0.328461999362034
1841,0.328462019024653
1842,0.328462036756544
1843,0.328462052747292
1844,0.328462067167863
1845,0.328462080172438
1846,0.328462091900058
1847,0.32846210247611
1848,0.32846211201367
1849,0.32846212061471
1850,0.32846212837119
1851,0.32846213536604
1852,0.328462141674046
1853,0.328462147362651
1854,0.328462152492676
1855,0.32846215711897
1856,0.328462161290995
1857,0.328462165053357
1858,0.328462168446282
1859,0.328462171506047
1860,0.328462174265365
1861,0.328462176753737
1862,0.32846217899777
1863,0.328462181021454
1864,0.328462182846427
1865,0.328462184492201
1866,0.328462185976372
1867,0.328462187314808
1868,0.32846218852182
1869,0.328462189610311
1870,0.328462190591921
1871,0.328462191477143
1872,0.328462192275443
1873,0.328462192995356
1874,0.328462193644578
1875,0.328462194230052
1876,0.328462194758036
1877,0.328462195234176
1878,0.328462195663563
1879,0.328462196050786
1880,0.328462196399988
1881,0.3284621967149
1882,0.32846219699889
1883,0.328462197254994
1884,0.328462197485951
1885,0.328462197694229
1886,0.328462197882056
1887,0.32846219805144
1888,0.328462198204191
1889,0.328462198341944
1890,0.32846219846617
1891,0.328462198578198
1892,0.328462198679225
1893,0.328462198770333
1894,0.328462198852494
1895,0.328462198926588
1896,0.328462198993406
1897,0.328462199053663
1898,0.328462199108004
1899,0.328462199157008
1900,0.328462199201201
1901,0.328462199241054
1902,0.328462199276994
1903,0.328462199309405
1904,0.328462199338633
1905,0.328462199364992
1906,0.328462199388762
1907,0.328462199410198
1908,0.328462199429529
1909,0.328462199446962
1910,0.328462199462683
1911,0.328462199476861
1912,0.328462199489646
1913,0.328462199501176
1914,0.328462199511574
1915,0.328462199520951
1916,0.328462199529407
1917,0.328462199537033
1918,0.32846219954391
1919,0.328462199550111
1920,0.328462199555704
1921,0.328462199560748
1922,0.328462199565296
1923,0.328462199569398
1924,0.328462199573097
1925,0.328462199576432
1926,0.328462199579441
1927,0.328462199582153
1928,0.3284621995846
1929,0.328462199586806
1930,0.328462199588796
1931,0.32846219959059
1932,0.328462199592208
1933,0.328462199593667
1934,0.328462199594983
1935,0.32846219959617
1936,0.32846219959724
1937,0.328462199598205
1938,0.328462199599075
1939,0.32846219959986
1940,0.328462199600568
1941,0.328462199601206
1942,0.328462199601782
1943,0.328462199602301
1944,0.328462199602769
1945,0.328462199603191
1946,0.328462199603572
1947,0.328462199603915
1948,0.328462199604225
1949,0.328462199604504
1950,0.328462199604756
1951,0.328462199604983
1952,0.328462199605188
1953,0.328462199605372
1954,0.328462199605539
1955,0.328462199605689
1956,0.328462199605824
1957,0.328462199605946
1958,0.328462199606057
1959,0.328462199606156
1960,0.328462199606246
1961,0.328462199606326
1962,0.328462199606399
1963,0.328462199606465
1964,0.328462199606524
1965,0.328462199606577
1966,0.328462199606626
1967,0.328462199606669
1968,0.328462199606708
1969,0.328462199606744
1970,0.328462199606775
1971,0.328462199606804
1972,0.32846219960683
1973,0.328462199606854
1974,0.328462199606875
1975,0.328462199606894
1976,0.328462199606911
1977,0.328462199606926
1978,0.32846219960694
1979,0.328462199606953
1980,0.328462199606964
1981,0.328462199606974
1982,0.328462199606983
1983,0.328462199606992
1984,0.328462199606999
1985,0.328462199607006
1986,0.328462199607012
1987,0.328462199607018
1988,0.328462199607023
1989,0.328462199607027
1990,0.328462199607031
1991,0.328462199607035
1992,0.328462199607038
1993,0.328462199607041
1994,0.328462199607044
1995,0.328462199607046
1996,0.328462199607048
1997,0.32846219960705
1998,0.328462199607052
1999,0.328462199607054
2000,0.328462199607055
2001,0.328462199607056
2002,0.328462199607057
2003,0.328462199607058
2004,0.328462199607059
2005,0.32846219960706
2006,0.328462199607061
2007,0.328462199607062
2008,0.328462199607062
2009,0.328462199607063
2010,0.328462199607063
2011,0.328462199607064
2012,0.328462199607064
2013,0.328462199607065
2014,0.328462199607065
2015,0.328462199607065
2016,0.328462199607066
2017,0.328462199607066
2018,0.328462199607066
2019,0.328462199607066
2020,0.328462199607066
2021,0.328462199607067
2022,0.328462199607067
2023,0.328462199607067
2024,0.328462199607067
2025,0.328462199607067
2026,0.328462199607067
2027,0.328462199607067
2028,0.328462199607067
2029,0.328462199607067
2030,0.328462199607067
2031,0.328462199607067
2032,0.328462199607068
2033,0.328462199607068
2034,0.328462199607068
2035,0.328462199607068
2036,0.328462199607068
2037,0.328462199607068
2038,0.328462199607068
2039,0.328462199607068
2040,0.328462199607068
2041,0.328462199607068
2042,0.328462199607068
2043,0.328462199607068
2044,0.328462199607068
2045,0.328462199607068
2046,0.328462199607068
2047,0.328462199607068
2048,0.328462199607068
2049,0.328462199607068
2050,0.328462199607068
2051,0.328462199607068
2052,0.328462199607068
2053,0.328462199607068
2054,0.328462199607068
2055,0.328462199607068
2056,0.328462199607068
2057,0.328462199607068
2058,0.328462199607068
2059,0.328462199607068
2060,0.328462199607068
2061,0.328462199607068
2062,0.328462199607068
2063,0.328462199607068
2064,0.328462199607068
2065,0.328462199607068
2066,0.328462199607068
2067,0.328462199607068
2068,0.328462199607068
2069,0.328462199607068
2070,0.328462199607068
2071,0.328462199607068
2072,0.328462199607068
2073,0.328462199607068
2074,0.328462199607068
2075,0.328462199607068
2076,0.328462199607068
