"time","anomaly"
1712,0.327963449056285
1713,0.344312110081452
1714,0.353497696623667
1715,0.360998251556576
1716,0.366854468458539
1717,0.37164844787157
1718,0.37567078277646
1719,0.379127703291998
1720,0.382155318109769
1721,0.384847219058696
1722,0.38726902558993
1723,0.389468102063686
1724,0.391479679967245
1725,0.393330792669309
1726,0.39504281076212
1727,0.396633091470705
1728,0.398116063942492
1729,0.399503954259964
1730,0.400807279114455
1731,0.402035189876129
1732,0.403195718977161
1733,0.404295961686961
1734,0.405342214444941
1735,0.40634008337315
1736,0.407294571806617
1737,0.408210152637087
1738,0.409090829324777
1739,0.409940188188477
1740,0.410761443781247
1741,0.411557478636178
1742,0.412330878322126
1743,0.413083962518837
1744,0.413818812663542
1745,0.414537296611197
1746,0.415241090671607
1747,0.415931699328232
1748,0.416610472898918
1749,0.417278623363666
1750,0.417937238556233
1751,0.418587294892797
1752,0.419229668791111
1753,0.419865146916508
1754,0.420494435376311
1755,0.421118167971229
1756,0.421736913600889
1757,0.422351182910444
1758,0.422961434256229
1759,0.423568079060303
1760,0.424171486616569
1761,0.424771988404666
1762,0.425369881962075
1763,0.425965434359709
1764,0.426558885321588
1765,0.42715045002506
1766,0.427740321614281
1767,0.428328673456326
1768,0.428915661166273
1769,0.429501424424932
1770,0.430086088610442
1771,0.430669766262799
1772,0.431252558398422
1773,0.431834555690119
1774,0.432415839526222
1775,0.432996482961273
1776,0.43357655156937
1777,0.434156104210126
1778,0.434735193716203
1779,0.435313867510444
1780,0.435892168159811
1781,0.436470133872609
1782,0.437047798944788
1783,0.437625194160553
1784,0.438202347151949
1785,0.438779282721627
1786,0.439356023132562
1787,0.439932588368104
1788,0.440508996365401
1789,0.441085263224919
1790,0.441661403398512
1791,0.442237429858231
1792,0.44281335424785
1793,0.443389187018872
1794,0.443964937552617
1795,0.444540614269801
1796,0.445116224728896
1797,0.445691775714425
1798,0.446267273316204
1799,0.446842723000481
1800,0.447418129673786
1801,0.447993497740244
1802,0.448568831153016
1803,0.449144133460479
1804,0.449719407847672
1805,0.450294657173502
1806,0.450869884004135
1807,0.451445090642976
1808,0.45202027915757
1809,0.452595451403756
1810,0.453170609047344
1811,0.453745753583571
1812,0.454320886354572
1813,0.454896008565049
1814,0.455471121296353
1815,0.456046225519106
1816,0.456621322104545
1817,0.457196411834695
1818,0.457771495411505
1819,0.45834657346505
1820,0.458921646560886
1821,0.459496715206659
1822,0.460071779858036
1823,0.460646840924023
1824,0.461221898771749
1825,0.461796953730747
1826,0.462372006096811
1827,0.462947056135445
1828,0.463522104084967
1829,0.464097150159292
1830,0.464672194550432
1831,0.465247237430737
1832,0.465822278954909
1833,0.466397319261811
1834,0.466972358476085
1835,0.467547396709611
1836,0.468122434062813
1837,0.468697470625833
1838,0.469272506479581
1839,0.469847541696683
1840,0.470422576342329
1841,0.470997610475034
1842,0.47157264414732
1843,0.472147677406332
1844,0.472722710294387
1845,0.47329774284947
1846,0.473872775105675
1847,0.474447807093607
1848,0.475022838840734
1849,0.475597870371715
1850,0.476172901708682
1851,0.4767479328715
1852,0.477322963878003
1853,0.477897994744195
1854,0.478473025484444
1855,0.479048056111646
1856,0.479623086637377
1857,0.480198117072026
1858,0.48077314742492
1859,0.481348177704431
1860,0.481923207918072
1861,0.482498238072588
1862,0.483073268174034
1863,0.483648298227843
1864,0.484223328238894
1865,0.484798358211563
1866,0.485373388149783
1867,0.485948418057079
1868,0.486523447936619
1869,0.487098477791245
1870,0.487673507623507
1871,0.488248537435696
1872,0.488823567229867
1873,0.489398597007865
1874,0.489973626771346
1875,0.490548656521796
1876,0.491123686260551
1877,0.491698715988806
1878,0.492273745707639
1879,0.492848775418012
1880,0.493423805120793
1881,0.493998834816759
1882,0.494573864506607
1883,0.495148894190965
1884,0.495723923870394
1885,0.496298953545399
1886,0.496873983216433
1887,0.497449012883903
1888,0.498024042548173
1889,0.498599072209572
1890,0.499174101868393
1891,0.4997491315249
1892,0.50032416117933
1893,0.500899190831896
1894,0.501474220482789
1895,0.50204925013218
1896,0.502624279780222
1897,0.503199309427055
1898,0.503774339072801
1899,0.504349368717572
1900,0.504924398361468
1901,0.505499428004578
1902,0.506074457646984
1903,0.506649487288756
1904,0.50722451692996
1905,0.507799546570655
1906,0.508374576210892
1907,0.508949605850717
1908,0.509524635490175
1909,0.5100996651293
1910,0.510674694768129
1911,0.511249724406692
1912,0.511824754045015
1913,0.512399783683123
1914,0.512974813321037
1915,0.513549842958779
1916,0.514124872596366
1917,0.514699902233813
1918,0.515274931871135
1919,0.515849961508345
1920,0.516424991145453
1921,0.517000020782471
1922,0.517575050419408
1923,0.518150080056272
1924,0.51872510969307
1925,0.51930013932981
1926,0.519875168966496
1927,0.520450198603136
1928,0.521025228239733
1929,0.521600257876291
1930,0.522175287512816
1931,0.52275031714931
1932,0.523325346785776
1933,0.523900376422217
1934,0.524475406058637
1935,0.525050435695036
1936,0.525625465331417
1937,0.526200494967783
1938,0.526775524604133
1939,0.527350554240471
1940,0.527925583876797
1941,0.528500613513113
1942,0.52907564314942
1943,0.529650672785718
1944,0.530225702422008
1945,0.530800732058292
1946,0.53137576169457
1947,0.531950791330842
1948,0.532525820967109
1949,0.533100850603372
1950,0.533675880239631
1951,0.534250909875886
1952,0.534825939512138
1953,0.535400969148388
1954,0.535975998784634
1955,0.536551028420879
1956,0.537126058057121
1957,0.537701087693362
1958,0.538276117329601
1959,0.538851146965838
1960,0.539426176602074
1961,0.540001206238309
1962,0.540576235874543
1963,0.541151265510776
1964,0.541726295147008
1965,0.542301324783239
1966,0.542876354419469
1967,0.543451384055699
1968,0.544026413691928
1969,0.544601443328157
1970,0.545176472964385
1971,0.545751502600613
1972,0.546326532236841
1973,0.546901561873068
1974,0.547476591509295
1975,0.548051621145522
1976,0.548626650781748
1977,0.549201680417974
1978,0.5497767100542
1979,0.550351739690426
1980,0.550926769326652
1981,0.551501798962877
1982,0.552076828599102
1983,0.552651858235328
1984,0.553226887871553
1985,0.553801917507778
1986,0.554376947144003
1987,0.554951976780228
