"time","anomaly"
1712,0.605433766842841
1713,0.629230788180516
1714,0.648194895133269
1715,0.663335364275686
1716,0.675450700974159
1717,0.685172655569687
1718,0.6930010474876
1719,0.69933131689108
1720,0.704476322614209
1721,0.708683587946665
1722,0.712148944913178
1723,0.715027329164288
1724,0.717441320527486
1725,0.719487900001368
1726,0.721243795660045
1727,0.72276971215126
1728,0.724113676931713
1729,0.725313687694878
1730,0.726399806926014
1731,0.727395819043006
1732,0.728320541469929
1733,0.729188861913966
1734,0.730012559023682
1735,0.730800951666001
1736,0.731561412612109
1737,0.732299774948304
1738,0.733020653614462
1739,0.733727699794363
1740,0.734423802180673
1741,0.735111246208977
1742,0.73579184003833
1743,0.736467014222799
1744,0.737137900568205
1745,0.737805394520892
1746,0.738470204527612
1747,0.73913289108739
1748,0.739793897648026
1749,0.740453575050367
1750,0.741112200867784
1751,0.741769994706904
1752,0.742427130313036
1753,0.743083745147572
1754,0.743739947965299
1755,0.744395824809311
1756,0.745051443753986
1757,0.745706858657459
1758,0.74636211213046
1759,0.747017237885151
1760,0.747672262593449
1761,0.748327207357273
1762,0.748982088871741
1763,0.749636920345467
1764,0.750291712228656
1765,0.750946472789155
1766,0.751601208568207
1767,0.752255924741017
1768,0.752910625402036
1769,0.753565313790651
1770,0.754219992469757
1771,0.754874663467029
1772,0.755529328386695
1773,0.756183988497965
1774,0.756838644804996
1775,0.757493298102241
1776,0.758147949018247
1777,0.758802598050296
1778,0.759457245591824
1779,0.7601118919541
1780,0.760766537383394
1781,0.761421182074544
1782,0.762075826181698
1783,0.762730469826815
1784,0.763385113106385
1785,0.764039756096746
1786,0.764694398858294
1787,0.765349041438814
1788,0.766003683876109
1789,0.766658326200091
1790,0.767312968434423
1791,0.767967610597827
1792,0.768622252705116
1793,0.769276894768007
1794,0.769931536795773
1795,0.770586178795749
1796,0.771240820773738
1797,0.771895462734333
1798,0.772550104681165
1799,0.773204746617109
1800,0.773859388544438
1801,0.774514030464952
1802,0.775168672380074
1803,0.77582331429093
1804,0.77647795619841
1805,0.777132598103221
1806,0.777787240005918
1807,0.778441881906944
1808,0.779096523806648
1809,0.779751165705306
1810,0.780405807603135
1811,0.78106044950031
1812,0.781715091396967
1813,0.782369733293213
1814,0.783024375189136
1815,0.783679017084802
1816,0.784333658980264
1817,0.784988300875566
1818,0.785642942770742
1819,0.786297584665816
1820,0.786952226560811
1821,0.787606868455743
1822,0.788261510350626
1823,0.788916152245469
1824,0.789570794140281
1825,0.790225436035068
1826,0.790880077929835
1827,0.791534719824587
1828,0.792189361719328
1829,0.792844003614058
1830,0.79349864550878
1831,0.794153287403497
1832,0.794807929298209
1833,0.795462571192917
1834,0.796117213087622
1835,0.796771854982325
1836,0.797426496877026
1837,0.798081138771725
1838,0.798735780666423
1839,0.79939042256112
1840,0.800045064455817
1841,0.800699706350513
1842,0.801354348245208
1843,0.802008990139903
1844,0.802663632034598
1845,0.803318273929293
1846,0.803972915823987
1847,0.804627557718682
1848,0.805282199613376
1849,0.80593684150807
1850,0.806591483402764
1851,0.807246125297458
1852,0.807900767192151
1853,0.808555409086845
1854,0.809210050981539
1855,0.809864692876233
1856,0.810519334770927
1857,0.811173976665621
1858,0.811828618560314
1859,0.812483260455008
1860,0.813137902349702
1861,0.813792544244396
1862,0.814447186139089
1863,0.815101828033783
1864,0.815756469928477
1865,0.81641111182317
1866,0.817065753717864
1867,0.817720395612558
1868,0.818375037507252
1869,0.819029679401945
1870,0.819684321296639
1871,0.820338963191333
1872,0.820993605086026
1873,0.82164824698072
1874,0.822302888875414
1875,0.822957530770108
1876,0.823612172664801
1877,0.824266814559495
1878,0.824921456454189
1879,0.825576098348883
1880,0.826230740243576
1881,0.82688538213827
1882,0.827540024032964
1883,0.828194665927658
1884,0.828849307822351
1885,0.829503949717045
1886,0.830158591611739
1887,0.830813233506432
1888,0.831467875401126
1889,0.83212251729582
1890,0.832777159190514
1891,0.833431801085207
1892,0.834086442979901
1893,0.834741084874595
1894,0.835395726769288
1895,0.836050368663982
1896,0.836705010558676
1897,0.83735965245337
1898,0.838014294348064
1899,0.838668936242757
1900,0.839323578137451
1901,0.839978220032145
1902,0.840632861926838
1903,0.841287503821532
1904,0.841942145716226
1905,0.842596787610919
1906,0.843251429505613
1907,0.843906071400307
1908,0.844560713295001
1909,0.845215355189694
1910,0.845869997084388
1911,0.846524638979082
1912,0.847179280873775
1913,0.847833922768469
1914,0.848488564663163
1915,0.849143206557857
1916,0.849797848452551
1917,0.850452490347244
1918,0.851107132241938
1919,0.851761774136632
1920,0.852416416031325
1921,0.853071057926019
1922,0.853725699820713
1923,0.854380341715407
1924,0.8550349836101
1925,0.855689625504794
1926,0.856344267399488
1927,0.856998909294181
1928,0.857653551188875
1929,0.858308193083569
1930,0.858962834978263
1931,0.859617476872956
1932,0.86027211876765
1933,0.860926760662344
1934,0.861581402557038
1935,0.862236044451731
1936,0.862890686346425
1937,0.863545328241119
1938,0.864199970135813
1939,0.864854612030506
1940,0.8655092539252
1941,0.866163895819894
1942,0.866818537714587
1943,0.867473179609281
1944,0.868127821503975
1945,0.868782463398668
1946,0.869437105293362
1947,0.870091747188056
1948,0.87074638908275
1949,0.871401030977443
1950,0.872055672872137
1951,0.872710314766831
1952,0.873364956661525
1953,0.874019598556218
1954,0.874674240450912
1955,0.875328882345606
1956,0.8759835242403
1957,0.876638166134993
1958,0.877292808029687
1959,0.877947449924381
1960,0.878602091819074
1961,0.879256733713768
1962,0.879911375608462
1963,0.880566017503156
1964,0.881220659397849
1965,0.881875301292543
1966,0.882529943187237
1967,0.883184585081931
1968,0.883839226976624
1969,0.884493868871318
1970,0.885148510766012
1971,0.885803152660706
1972,0.886457794555399
1973,0.887112436450093
1974,0.887767078344787
1975,0.88842172023948
1976,0.889076362134174
1977,0.889731004028868
1978,0.890385645923562
1979,0.891040287818255
1980,0.891694929712949
1981,0.892349571607643
1982,0.893004213502336
1983,0.89365885539703
1984,0.894313497291724
1985,0.894968139186418
1986,0.895622781081111
1987,0.896277422975805
1988,0.896932064870499
1989,0.897586706765193
1990,0.898241348659886
1991,0.89889599055458
1992,0.899550632449274
1993,0.900205274343967
1994,0.900859916238661
1995,0.901514558133355
1996,0.902169200028049
1997,0.902823841922742
1998,0.903478483817436
1999,0.90413312571213
2000,0.904787767606823
2001,0.905442409501517
2002,0.906097051396211
2003,0.906751693290905
2004,0.907406335185599
2005,0.908060977080292
2006,0.908715618974986
2007,0.90937026086968
2008,0.910024902764373
2009,0.910679544659067
2010,0.911334186553761
2011,0.911988828448455
2012,0.912643470343148
2013,0.913298112237842
2014,0.913952754132536
2015,0.914607396027229
2016,0.915262037921923
2017,0.915916679816617
2018,0.916571321711311
2019,0.917225963606004
2020,0.917880605500698
2021,0.918535247395392
2022,0.919189889290086
2023,0.919844531184779
2024,0.920499173079473
2025,0.921153814974167
2026,0.92180845686886
2027,0.922463098763554
2028,0.923117740658248
2029,0.923772382552942
2030,0.924427024447635
2031,0.925081666342329
2032,0.925736308237023
2033,0.926390950131716
2034,0.92704559202641
2035,0.927700233921104
2036,0.928354875815798
2037,0.929009517710491
2038,0.929664159605185
2039,0.930318801499879
2040,0.930973443394573
2041,0.931628085289266
2042,0.93228272718396
2043,0.932937369078654
2044,0.933592010973348
2045,0.934246652868041
2046,0.934901294762735
2047,0.935555936657429
2048,0.936210578552122
2049,0.936865220446816
2050,0.93751986234151
2051,0.938174504236204
2052,0.938829146130897
2053,0.939483788025591
2054,0.940138429920285
2055,0.940793071814978
2056,0.941447713709672
2057,0.942102355604366
2058,0.94275699749906
2059,0.943411639393753
2060,0.944066281288447
2061,0.944720923183141
2062,0.945375565077835
2063,0.946030206972528
2064,0.946684848867222
2065,0.947339490761916
2066,0.947994132656609
2067,0.948648774551303
2068,0.949303416445997
2069,0.949958058340691
2070,0.950612700235384
2071,0.951267342130078
2072,0.951921984024772
2073,0.952576625919466
2074,0.953231267814159
2075,0.953885909708853
2076,0.954540551603547
