"time","anomaly"
1712,0.212575542595565
1713,0.242862733296218
1714,0.270155880211554
1715,0.293763211673657
1716,0.313677796088255
1717,0.330058521542581
1718,0.343186126285575
1719,0.353421582040991
1720,0.36116065897711
1721,0.366801766445028
1722,0.370724487022893
1723,0.373275932482273
1724,0.374763135811432
1725,0.375449962614456
1726,0.375557252881524
1727,0.375265149697492
1728,0.37471679332858
1729,0.374022751519411
1730,0.373265720207191
1731,0.372505164092248
1732,0.371781675553251
1733,0.371120915991983
1734,0.370537068912335
1735,0.370035782026798
1736,0.369616609472767
1737,0.369274987607408
1738,0.369003791326086
1739,0.368794524571331
1740,0.36863820048266
1741,0.368525964972325
1742,0.368449513589688
1743,0.368401346284206
1744,0.368374898792906
1745,0.368364583370212
1746,0.368365765797644
1747,0.368374700285134
1748,0.368388439135185
1749,0.368404729944239
1750,0.36842190966882
1751,0.368438802057689
1752,0.368454622693306
1753,0.36846889413134
1754,0.368481372305487
1755,0.368491984406297
1756,0.368500777780491
1757,0.368507878970752
1758,0.368513461771808
1759,0.36851772307105
1760,0.368520865232718
1761,0.368523083842821
1762,0.368524559732848
1763,0.368525454325015
1764,0.368525907476191
1765,0.368526037131687
1766,0.368525940226916
1767,0.368525694390243
1768,0.368525360101963
1769,0.36852498305119
1770,0.368524596504967
1771,0.368524223562742
1772,0.368523879215972
1773,0.368523572168438
1774,0.368523306399489
1775,0.368523082471495
1776,0.368522898595619
1777,0.36852275147807
1778,0.368522636973266
1779,0.368522550571885
1780,0.368522487751399
1781,0.368522444214969
1782,0.368522416042069
1783,0.368522399771323
1784,0.368522392432975
1785,0.368522391545439
1786,0.368522395087631
1787,0.368522401456271
1788,0.368522409415185
1789,0.368522418041815
1790,0.368522426674584
1791,0.368522434863599
1792,0.368522442326156
1793,0.368522448907837
1794,0.368522454549412
1795,0.36852245925941
1796,0.368522463091965
1797,0.36852246612939
1798,0.368522468468878
1799,0.368522470212693
1800,0.368522471461233
1801,0.368522472308425
1802,0.36852247283892
1803,0.368522473126678
1804,0.368522473234552
1805,0.368522473214587
1806,0.368522473108784
1807,0.368522472950141
1808,0.36852247276382
1809,0.368522472568359
1810,0.368522472376829
1811,0.368522472197907
1812,0.368522472036837
1813,0.368522471896256
1814,0.368522471776893
1815,0.368522471678142
1816,0.368522471598521
1817,0.368522471536033
1818,0.368522471488428
1819,0.368522471453408
1820,0.368522471428757
1821,0.368522471412432
1822,0.368522471402611
1823,0.36852247139772
1824,0.368522471396433
1825,0.368522471397662
1826,0.368522471400536
1827,0.36852247140438
1828,0.368522471408683
1829,0.368522471413075
1830,0.368522471417299
1831,0.368522471421191
1832,0.368522471424654
1833,0.368522471427646
1834,0.368522471430164
1835,0.368522471432227
1836,0.368522471433876
1837,0.368522471435157
1838,0.368522471436121
1839,0.368522471436821
1840,0.368522471437304
1841,0.368522471437615
1842,0.368522471437793
1843,0.368522471437871
1844,0.368522471437877
1845,0.368522471437835
1846,0.368522471437761
1847,0.368522471437669
1848,0.368522471437571
1849,0.368522471437473
1850,0.36852247143738
1851,0.368522471437296
1852,0.368522471437222
1853,0.368522471437159
1854,0.368522471437106
1855,0.368522471437063
1856,0.368522471437029
1857,0.368522471437003
1858,0.368522471436983
1859,0.368522471436969
1860,0.36852247143696
1861,0.368522471436954
1862,0.368522471436951
1863,0.36852247143695
1864,0.36852247143695
1865,0.368522471436951
1866,0.368522471436953
1867,0.368522471436955
1868,0.368522471436957
1869,0.36852247143696
1870,0.368522471436962
1871,0.368522471436963
1872,0.368522471436965
1873,0.368522471436966
1874,0.368522471436968
1875,0.368522471436968
1876,0.368522471436969
1877,0.36852247143697
1878,0.36852247143697
1879,0.36852247143697
1880,0.368522471436971
1881,0.368522471436971
1882,0.368522471436971
1883,0.368522471436971
1884,0.368522471436971
1885,0.368522471436971
1886,0.368522471436971
1887,0.368522471436971
1888,0.36852247143697
1889,0.36852247143697
1890,0.36852247143697
1891,0.36852247143697
1892,0.36852247143697
1893,0.36852247143697
1894,0.36852247143697
1895,0.36852247143697
1896,0.36852247143697
1897,0.36852247143697
1898,0.36852247143697
1899,0.36852247143697
1900,0.36852247143697
1901,0.36852247143697
1902,0.36852247143697
1903,0.36852247143697
1904,0.36852247143697
1905,0.36852247143697
1906,0.36852247143697
1907,0.36852247143697
1908,0.36852247143697
1909,0.36852247143697
1910,0.36852247143697
1911,0.36852247143697
1912,0.36852247143697
1913,0.36852247143697
1914,0.36852247143697
1915,0.36852247143697
1916,0.36852247143697
1917,0.36852247143697
1918,0.36852247143697
1919,0.36852247143697
1920,0.36852247143697
1921,0.36852247143697
1922,0.36852247143697
1923,0.36852247143697
1924,0.36852247143697
1925,0.36852247143697
1926,0.36852247143697
1927,0.36852247143697
1928,0.36852247143697
1929,0.36852247143697
1930,0.36852247143697
1931,0.36852247143697
1932,0.36852247143697
1933,0.36852247143697
1934,0.36852247143697
1935,0.36852247143697
1936,0.36852247143697
1937,0.36852247143697
1938,0.36852247143697
1939,0.36852247143697
1940,0.36852247143697
1941,0.36852247143697
1942,0.36852247143697
1943,0.36852247143697
1944,0.36852247143697
1945,0.36852247143697
1946,0.36852247143697
1947,0.36852247143697
1948,0.36852247143697
1949,0.36852247143697
1950,0.36852247143697
1951,0.36852247143697
1952,0.36852247143697
1953,0.36852247143697
1954,0.36852247143697
1955,0.36852247143697
1956,0.36852247143697
1957,0.36852247143697
1958,0.36852247143697
1959,0.36852247143697
1960,0.36852247143697
1961,0.36852247143697
1962,0.36852247143697
1963,0.36852247143697
1964,0.36852247143697
1965,0.36852247143697
1966,0.36852247143697
1967,0.36852247143697
1968,0.36852247143697
1969,0.36852247143697
1970,0.36852247143697
1971,0.36852247143697
1972,0.36852247143697
1973,0.36852247143697
1974,0.36852247143697
1975,0.36852247143697
1976,0.36852247143697
1977,0.36852247143697
1978,0.36852247143697
1979,0.36852247143697
1980,0.36852247143697
1981,0.36852247143697
1982,0.36852247143697
1983,0.36852247143697
1984,0.36852247143697
1985,0.36852247143697
1986,0.36852247143697
1987,0.36852247143697
1988,0.36852247143697
1989,0.36852247143697
1990,0.36852247143697
1991,0.36852247143697
1992,0.36852247143697
1993,0.36852247143697
1994,0.36852247143697
1995,0.36852247143697
1996,0.36852247143697
1997,0.36852247143697
1998,0.36852247143697
1999,0.36852247143697
2000,0.36852247143697
2001,0.36852247143697
2002,0.36852247143697
2003,0.36852247143697
2004,0.36852247143697
2005,0.36852247143697
2006,0.36852247143697
2007,0.36852247143697
2008,0.36852247143697
2009,0.36852247143697
2010,0.36852247143697
2011,0.36852247143697
2012,0.36852247143697
2013,0.36852247143697
